# Зависимость коэффцициента экстинкции от времени.
# Время		Коэфф. экстинкции
  20:34		-0.176
  21:23		-1.889
  21:35		-5.921
  21:44		2.157
  22:04		-0.306
  22:16		0.313
  22:17		-0.191
